opportunity_key,introduction,diligence,proposal,negotiation,closing,org_industry_name,sos_opprtnty_est_value,final_status
99140041550,0.0,0.0,143.0,333.0,0.0,Media & Publishing,40000.0,Lost
99140041551,0.0,219.0,0.0,0.0,0.0,Transportation,0.0,Lost
99140041552,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041553,0.0,90.0,21.0,0.0,0.0,Media & Publishing,60000.0,Lost
99140041554,0.0,231.0,0.0,0.0,0.0,Entertainment,66000.0,Lost
99140041555,0.0,9.0,0.0,127.0,0.0,Technology,12000.0,Lost
99140041556,0.0,0.0,0.0,0.0,0.0,Online Services,30000.0,Lost
99140041557,0.0,0.0,0.0,0.0,0.0,Media & Publishing,51000.0,Lost
99140041558,0.0,0.0,0.0,0.0,0.0,Communications,15000.0,Lost
99140041561,0.0,0.0,0.0,0.0,0.0,Insurance,12000.0,Lost
99140041562,0.0,0.0,395.0,0.0,0.0,Apparel,12000.0,Lost
99140041563,0.0,54.0,0.0,0.0,0.0,Technology,15000.0,Lost
99140041564,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,100000.0,Won
99140041565,0.0,67.0,0.0,0.0,0.0,Software,15000.0,Lost
99140041566,0.0,0.0,0.0,0.0,0.0,Entertainment,0.0,Lost
99140041567,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041568,0.0,0.0,0.0,0.0,0.0,Banking,15000.0,Lost
99140041569,0.0,0.0,0.0,0.0,0.0,Technology,40000.0,Lost
99140041570,0.0,0.0,0.0,0.0,0.0,Manufacturing,15000.0,Lost
99140041571,0.0,53.0,0.0,0.0,0.0,Telecommunications,0.0,Lost
99140041572,0.0,0.0,0.0,0.0,0.0,Retail,55500.0,Won
99140041573,0.0,0.0,0.0,0.0,0.0,Education,15000.0,Lost
99140041574,0.0,0.0,0.0,0.0,0.0,Technology,30000.0,Lost
99140041575,0.0,0.0,0.0,0.0,0.0,Telecommunications,105000.0,Lost
99140041576,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,9000.0,Lost
99140041577,391.0,0.0,0.0,0.0,0.0,Other,35000.0,Lost
99140041578,0.0,292.0,0.0,0.0,0.0,Retail,80000.0,Lost
99140041579,0.0,0.0,0.0,0.0,0.0,Apparel,48000.0,Won
99140041580,0.0,14.0,0.0,0.0,227.0,Not For Profit,30000.0,Won
99140041581,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Won
99140041582,0.0,0.0,62.0,0.0,0.0,Retail,15000.0,Lost
99140041583,0.0,0.0,0.0,0.0,0.0,Unavailable,15000.0,Lost
99140041584,0.0,0.0,0.0,0.0,0.0,Consulting,5200.0,Won
99140041585,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Won
99140041586,0.0,0.0,0.0,0.0,0.0,Other,15000.0,Lost
99140041587,0.0,133.0,250.0,0.0,0.0,Technology,0.0,Lost
99140041588,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041589,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140041590,0.0,0.0,96.0,0.0,0.0,Retail,6000.0,Lost
99140041591,0.0,230.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041592,0.0,0.0,0.0,0.0,0.0,Retail,42500.0,Won
99140041593,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
99140041594,0.0,0.0,0.0,0.0,0.0,Automotive,0.0,Lost
99140041595,0.0,0.0,0.0,0.0,0.0,Utilities,0.0,Lost
99140041596,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
99140041597,0.0,0.0,0.0,0.0,0.0,Banking,0.0,Lost
99140041598,0.0,0.0,0.0,24.0,0.0,Online Services,12000.0,Lost
99140041599,0.0,0.0,0.0,0.0,0.0,Retail,36000.0,Lost
99140041600,0.0,56.0,0.0,0.0,0.0,Automotive,25000.0,Lost
99140041601,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041603,0.0,39.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140041604,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Won
99140041605,0.0,571.0,0.0,0.0,0.0,Manufacturing,35000.0,Lost
99140041606,0.0,115.0,0.0,0.0,0.0,Online Games,33000.0,Lost
99140041607,0.0,185.0,0.0,0.0,0.0,Retail,19800.0,Lost
99140041608,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041609,0.0,0.0,0.0,0.0,0.0,Entertainment,15000.0,Lost
99140041610,0.0,0.0,0.0,52.0,8.0,Manufacturing,51000.0,Won
99140041611,0.0,0.0,0.0,0.0,0.0,Other,38000.0,Lost
99140041612,0.0,0.0,0.0,0.0,0.0,Agency,24935.06,Won
99140041613,0.0,422.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041614,214.0,0.0,0.0,0.0,0.0,Finance,33000.0,Lost
99140041615,0.0,0.0,0.0,0.0,0.0,Retail,45000.0,Won
99140041616,0.0,471.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041617,0.0,285.0,0.0,0.0,0.0,Apparel,30000.0,Lost
99140041618,0.0,0.0,0.0,0.0,0.0,Healthcare,15000.0,Lost
99140041619,0.0,0.0,0.0,68.0,0.0,Retail,36000.0,Lost
99140041620,0.0,146.0,0.0,0.0,0.0,Telecommunications,0.0,Lost
99140041621,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
99140041622,0.0,256.0,0.0,0.0,0.0,Manufacturing,15000.0,Lost
99140041623,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Won
99140041625,0.0,7.0,0.0,0.0,0.0,Beauty & Fitness,12000.0,Won
99140041626,0.0,0.0,7.0,0.0,0.0,Retail,66000.0,Lost
99140041627,0.0,0.0,41.0,99.0,59.0,Biotechnology,41500.0,Won
99140041629,0.0,0.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140041630,0.0,451.0,0.0,0.0,0.0,Other,15000.0,Lost
99140041631,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140041632,0.0,0.0,0.0,0.0,0.0,Apparel,18000.0,Won
99140041633,0.0,304.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041634,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,9000.0,Won
99140041635,0.0,0.0,0.0,0.0,0.0,Apparel,30000.0,Lost
99140041636,0.0,0.0,269.0,0.0,0.0,Retail,12000.0,Lost
99140041637,0.0,0.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140041638,0.0,0.0,0.0,0.0,0.0,Media & Publishing,38000.0,Lost
99140041639,0.0,213.0,0.0,0.0,0.0,Financial & Insurance Services,100000.0,Lost
99140041640,0.0,83.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140041641,0.0,541.0,0.0,0.0,0.0,Software,225000.0,Lost
99140041642,0.0,60.0,43.0,0.0,0.0,Restaurant/Food & Beverage,104000.0,Lost
99140041643,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Won
99140041644,0.0,0.0,24.0,0.0,0.0,Education,18000.0,Lost
99140041645,0.0,0.0,0.0,0.0,0.0,Online Services,15000.0,Lost
99140041646,0.0,0.0,0.0,0.0,0.0,Telecommunications,19000.0,Won
99140041647,0.0,0.0,14.0,263.0,22.0,Retail,30000.0,Lost
99140041648,0.0,0.0,0.0,463.0,12.0,Technology,6000.0,Lost
99140041649,266.0,39.0,0.0,0.0,0.0,Online Games,25000.0,Lost
99140041650,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Won
99140041651,0.0,151.0,0.0,0.0,129.0,Financial & Insurance Services,20000.0,Lost
99140041652,0.0,138.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140041653,0.0,52.0,0.0,0.0,0.0,Other,12000.0,Lost
99140041654,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
99140041655,0.0,0.0,282.0,0.0,0.0,Retail,12000.0,Lost
99140041656,0.0,9.0,101.0,0.0,0.0,Other,12000.0,Lost
99140041657,0.0,531.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041658,171.0,36.0,0.0,1.0,351.0,Retail,15000.0,Lost
99140041659,0.0,194.0,0.0,0.0,0.0,Banking,12000.0,Lost
99140041660,0.0,0.0,0.0,0.0,0.0,Media & Publishing,35000.0,Lost
99140041661,0.0,0.0,62.0,4.0,17.0,Retail,35000.0,Won
99140041662,0.0,0.0,0.0,0.0,0.0,Media & Publishing,40000.0,Lost
99140041665,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041666,0.0,0.0,0.0,0.0,0.0,Communications,0.0,Lost
99140041667,0.0,469.0,0.0,0.0,0.0,Entertainment,12000.0,Lost
99140041668,0.0,125.0,0.0,0.0,0.0,Online Services,15000.0,Lost
99140041669,0.0,0.0,0.0,0.0,0.0,Unavailable,0.0,Lost
99140041670,0.0,0.0,0.0,0.0,0.0,Agency,0.0,Lost
99140041671,0.0,87.0,0.0,0.0,0.0,Healthcare,15000.0,Lost
99140041672,0.0,422.0,0.0,0.0,0.0,Retail,18000.0,Lost
99140041673,0.0,0.0,0.0,0.0,0.0,Unavailable,18000.0,Lost
99140041674,0.0,0.0,0.0,0.0,0.0,Retail,12600.0,Won
99140041675,0.0,112.0,361.0,0.0,0.0,Retail,22000.0,Lost
99140041676,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041677,0.0,298.0,0.0,0.0,0.0,Electronics,35000.0,Lost
99140041678,0.0,0.0,0.0,0.0,109.0,Entertainment,35000.0,Lost
99140041679,0.0,0.0,0.0,0.0,0.0,Retail,36000.0,Lost
99140041680,0.0,200.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041681,0.0,56.0,0.0,0.0,0.0,Retail,30000.0,Lost
99140041682,0.0,286.0,0.0,0.0,0.0,Other,120000.0,Lost
99140041683,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Lost
99140041684,0.0,0.0,63.0,0.0,0.0,Retail,12000.0,Lost
99140041685,0.0,263.0,36.0,0.0,30.0,Travel / Hospitality,30000.0,Won
99140041686,0.0,471.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041687,0.0,0.0,0.0,0.0,0.0,Telecommunications,0.0,Lost
99140041689,0.0,0.0,0.0,0.0,0.0,Retail,4000.0,Lost
99140041690,0.0,468.0,0.0,0.0,0.0,Energy,0.0,Lost
99140041692,0.0,468.0,0.0,0.0,0.0,Banking,12000.0,Lost
99140041693,0.0,0.0,468.0,0.0,0.0,Retail,40000.0,Lost
99140041694,0.0,213.0,0.0,0.0,0.0,Banking,0.0,Lost
99140041695,0.0,0.0,0.0,0.0,0.0,Retail,8000.0,Won
99140041696,0.0,0.0,0.0,0.0,0.0,Technology,12000.0,Won
99140041697,0.0,567.0,0.0,0.0,0.0,Healthcare,0.0,Lost
99140041699,0.0,474.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041700,0.0,38.0,247.0,8.0,38.0,Pharmaceuticals,230000.0,Won
99140041701,0.0,90.0,0.0,21.0,0.0,Media & Publishing,200000.0,Lost
99140041702,0.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140041703,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,13500.0,Won
99140041704,0.0,0.0,0.0,0.0,0.0,Technology,22000.0,Lost
99140041705,0.0,56.0,0.0,0.0,0.0,Apparel,18000.0,Lost
99140041706,0.0,0.0,0.0,0.0,0.0,Retail,12600.0,Won
99140041707,0.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140041708,0.0,0.0,0.0,0.0,0.0,Healthcare,0.0,Lost
99140041709,0.0,0.0,0.0,556.0,0.0,Other,12000.0,Lost
99140041710,0.0,422.0,0.0,0.0,0.0,Media & Publishing,15000.0,Lost
99140041711,0.0,203.0,0.0,0.0,0.0,Retail,30000.0,Lost
99140041712,42.0,83.0,0.0,0.0,36.0,Retail,15000.0,Won
99140041713,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041714,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041715,0.0,0.0,0.0,0.0,0.0,Retail,23376.62,Won
99140041716,0.0,0.0,0.0,0.0,0.0,Apparel,30000.0,Lost
99140041717,0.0,0.0,0.0,0.0,0.0,Agency,15000.0,Lost
99140041718,0.0,109.0,0.0,0.0,0.0,Finance,15000.0,Lost
99140041719,0.0,113.0,0.0,0.0,0.0,Technology,15000.0,Lost
99140041720,0.0,0.0,110.0,0.0,0.0,Entertainment,12000.0,Lost
99140041721,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041722,0.0,0.0,0.0,0.0,0.0,Retail,66000.0,Lost
99140041723,0.0,337.0,86.0,0.0,0.0,Retail,15000.0,Lost
99140041724,10.0,23.0,0.0,0.0,0.0,Healthcare,12000.0,Lost
99140041725,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
99140041726,0.0,116.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140041727,0.0,304.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041728,0.0,17.0,0.0,0.0,0.0,Financial & Insurance Services,12000.0,Won
99140041729,0.0,114.0,449.0,0.0,0.0,Automotive,45000.0,Lost
99140041730,0.0,7.0,0.0,0.0,0.0,Restaurant/Food & Beverage,12000.0,Lost
99140041731,0.0,231.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041732,0.0,0.0,0.0,0.0,0.0,Banking,0.0,Lost
99140041733,0.0,472.0,0.0,0.0,0.0,Media & Publishing,12000.0,Lost
99140041734,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041735,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140041736,0.0,187.0,0.0,0.0,0.0,Other,12000.0,Lost
99140041737,0.0,0.0,0.0,0.0,0.0,Electronics,16000.0,Won
99140041739,98.0,0.0,0.0,0.0,0.0,Apparel,60000.0,Lost
99140041740,0.0,206.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041741,0.0,205.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041742,0.0,0.0,0.0,0.0,0.0,Food & Beverage,0.0,Lost
99140041743,0.0,0.0,0.0,0.0,25.0,Automotive,42000.0,Won
99140041744,0.0,6.0,8.0,0.0,0.0,Retail,51000.0,Won
99140041745,0.0,0.0,5.0,9.0,287.0,Travel / Hospitality,52800.0,Lost
99140041747,0.0,33.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140041748,0.0,0.0,0.0,0.0,0.0,Education,30303.03,Won
99140041749,0.0,184.0,0.0,287.0,0.0,Retail,25000.0,Lost
99140041750,0.0,0.0,0.0,0.0,0.0,Banking,12000.0,Lost
99140041751,0.0,68.0,0.0,0.0,0.0,Apparel,45000.0,Lost
99140041752,0.0,63.0,0.0,0.0,0.0,Entertainment,15000.0,Lost
99140041753,0.0,0.0,0.0,0.0,0.0,Agency,14551.95,Won
99140041754,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Won
99140041755,0.0,0.0,0.0,0.0,0.0,Agency,3000.0,Won
99140041756,0.0,0.0,0.0,110.0,0.0,Retail,22500.0,Lost
99140041757,0.0,0.0,206.0,0.0,0.0,Media & Publishing,18000.0,Lost
99140041758,0.0,115.0,0.0,0.0,0.0,Online Services,1000.0,Lost
99140041759,0.0,0.0,0.0,0.0,0.0,Retail,7000.0,Won
99140041760,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041761,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,12000.0,Won
99140041762,0.0,97.0,96.0,240.0,26.0,Entertainment,0.0,Won
99140041763,0.0,76.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041764,0.0,68.0,0.0,0.0,0.0,Real Estate,30000.0,Lost
99140041765,10.0,461.0,0.0,0.0,0.0,Technology,12000.0,Lost
99140041766,0.0,0.0,0.0,0.0,0.0,Retail,18000.0,Lost
99140041767,0.0,0.0,0.0,0.0,0.0,Other,90000.0,Lost
99140041768,0.0,0.0,0.0,0.0,0.0,Technology,50000.0,Lost
99140041769,0.0,0.0,506.0,0.0,5.0,Media & Publishing,43000.0,Won
99140041770,0.0,0.0,0.0,0.0,0.0,Apparel,1000.0,Won
99140041771,0.0,0.0,0.0,0.0,0.0,Apparel,1000.0,Won
99140041772,0.0,66.0,0.0,0.0,22.0,Retail,12000.0,Won
99140041773,0.0,0.0,0.0,0.0,0.0,Education,10000.0,Won
99140041774,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
99140041775,9.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Lost
99140041776,0.0,126.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041777,0.0,0.0,0.0,0.0,0.0,Software,30000.0,Lost
99140041778,0.0,9.0,0.0,0.0,0.0,Media & Publishing,6000.0,Lost
99140041779,0.0,0.0,0.0,0.0,0.0,Education,800.0,Won
99140041780,0.0,0.0,0.0,0.0,0.0,Media & Publishing,20000.0,Lost
99140041781,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041782,0.0,0.0,0.0,0.0,0.0,Retail,3200.0,Won
99140041783,0.0,138.0,0.0,0.0,0.0,Apparel,60000.0,Lost
99140041784,0.0,0.0,0.0,0.0,0.0,Entertainment,12000.0,Lost
99140041785,0.0,0.0,6.0,30.0,4.0,Financial & Insurance Services,30000.0,Won
99140041786,0.0,121.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041787,0.0,0.0,566.0,0.0,0.0,Financial & Insurance Services,90000.0,Lost
99140041788,0.0,33.0,440.0,0.0,0.0,Retail,30000.0,Lost
99140041789,0.0,0.0,0.0,0.0,0.0,Retail,12121.21,Won
99140041790,0.0,264.0,0.0,0.0,0.0,Media & Publishing,12000.0,Lost
99140041791,0.0,0.0,0.0,719.0,0.0,Online Games,30000.0,Lost
99140041792,0.0,0.0,0.0,0.0,0.0,Telecommunications,12000.0,Lost
99140041793,0.0,0.0,0.0,122.0,0.0,Apparel,18000.0,Lost
99140041794,0.0,68.0,0.0,0.0,0.0,Media & Publishing,18000.0,Lost
99140041795,644.0,0.0,0.0,0.0,0.0,Retail,30000.0,Lost
99140041796,0.0,111.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140041797,0.0,0.0,0.0,10.0,0.0,Retail,60000.0,Lost
99140041798,28.0,0.0,0.0,0.0,0.0,Healthcare,4800.0,Lost
99140041799,0.0,68.0,0.0,0.0,0.0,Electronics,18000.0,Lost
99140042421,0.0,414.0,0.0,0.0,0.0,Media & Publishing,65000.0,Lost
99140042422,0.0,530.0,0.0,0.0,0.0,Software,0.0,Lost
99140042423,0.0,111.0,0.0,0.0,0.0,Technology,0.0,Lost
99140042424,0.0,0.0,0.0,0.0,11.0,Retail,0.0,Won
99140042425,0.0,31.0,129.0,18.0,13.0,Consulting,0.0,Won
99140042426,0.0,545.0,0.0,0.0,0.0,Apparel,15000.0,Lost
99140042427,0.0,552.0,0.0,0.0,0.0,Entertainment,0.0,Lost
99140042428,0.0,162.0,120.0,284.0,13.0,Banking,0.0,Won
99140042429,0.0,70.0,15.0,10.0,0.0,Retail,15000.0,Won
99140042430,0.0,244.0,134.0,0.0,0.0,Other,0.0,Lost
99140042431,0.0,168.0,0.0,0.0,0.0,Agency,0.0,Lost
99140042432,0.0,81.0,4.0,20.0,1.0,Apparel,0.0,Won
99140042433,0.0,4.0,156.0,0.0,0.0,Entertainment,0.0,Lost
99140042434,0.0,163.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042435,0.0,47.0,0.0,327.0,0.0,Retail,0.0,Lost
99140042436,0.0,372.0,0.0,0.0,0.0,Technology,0.0,Lost
99140042437,0.0,123.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042438,0.0,19.0,0.0,0.0,0.0,Banking,0.0,Won
99140042439,0.0,376.0,0.0,0.0,0.0,Financial & Insurance Services,15000.0,Lost
99140042440,0.0,531.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140042442,0.0,12.0,0.0,0.0,0.0,Retail,15000.0,Won
99140042443,188.0,0.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140042444,0.0,473.0,0.0,0.0,0.0,Technology,0.0,Lost
99140042445,0.0,537.0,0.0,0.0,0.0,Healthcare,0.0,Lost
99140042446,0.0,0.0,0.0,0.0,18.0,Agency,0.0,Won
99140042447,0.0,296.0,0.0,0.0,0.0,Other,35000.0,Lost
99140042448,171.0,0.0,0.0,176.0,0.0,Travel / Hospitality,0.0,Lost
99140042449,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Won
99140042450,0.0,0.0,0.0,0.0,0.0,Electronics,0.0,Won
99140042451,0.0,0.0,0.0,0.0,8.0,Media & Publishing,21300.0,Lost
99140042452,0.0,8.0,0.0,0.0,8.0,Media & Publishing,0.0,Won
99140042453,0.0,8.0,0.0,0.0,0.0,Agency,0.0,Won
99140042454,0.0,45.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042455,0.0,169.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042456,0.0,30.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042459,0.0,190.0,0.0,0.0,0.0,Technology,0.0,Lost
99140042460,0.0,125.0,0.0,0.0,0.0,Other,60000.0,Lost
99140042461,0.0,0.0,20.0,0.0,0.0,Media & Publishing,0.0,Lost
99140042462,0.0,164.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042463,0.0,196.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
99140042464,1.0,0.0,439.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140042465,0.0,287.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042466,0.0,110.0,0.0,0.0,0.0,Biotechnology,0.0,Lost
99140042467,2.0,367.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140042468,24.0,447.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140042469,0.0,464.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042470,0.0,83.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042472,0.0,368.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140042473,0.0,35.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042474,0.0,14.0,0.0,0.0,0.0,Entertainment,0.0,Lost
99140042475,0.0,127.0,0.0,0.0,0.0,Healthcare,15000.0,Lost
99140042476,0.0,97.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140042477,29.0,311.0,0.0,80.0,0.0,Travel / Hospitality,54000.0,Won
99140042478,0.0,242.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140042479,0.0,593.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042480,0.0,368.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140042481,0.0,192.0,0.0,0.0,0.0,Banking,0.0,Lost
99140042482,0.0,102.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042483,6.0,0.0,19.0,43.0,0.0,Telecommunications,0.0,Won
99140042484,0.0,6.0,554.0,0.0,0.0,Retail,0.0,Lost
99140042485,0.0,0.0,367.0,0.0,0.0,Telecommunications,9000.0,Lost
99140042487,0.0,25.0,201.0,0.0,0.0,Retail,0.0,Lost
99140042488,0.0,520.0,0.0,0.0,0.0,Retail,55000.0,Lost
99140042489,0.0,361.0,0.0,0.0,0.0,Other,0.0,Lost
99140042490,0.0,232.0,10.0,11.0,0.0,Apparel,0.0,Lost
99140042491,0.0,175.0,0.0,0.0,0.0,Apparel,9000.0,Lost
99140042492,3.0,74.0,8.0,11.0,5.0,Retail,0.0,Won
99140042495,0.0,73.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042496,0.0,362.0,0.0,0.0,0.0,Education,0.0,Lost
99140042497,0.0,0.0,173.0,0.0,0.0,Retail,15000.0,Lost
99140042498,0.0,99.0,0.0,0.0,0.0,Electronics,0.0,Lost
99140042499,0.0,49.0,0.0,0.0,0.0,Chemicals,0.0,Lost
99140042500,0.0,70.0,504.0,0.0,0.0,Consulting,0.0,Lost
99140042501,0.0,99.0,0.0,0.0,0.0,Restaurant/Food & Beverage,15000.0,Lost
99140042502,0.0,49.0,0.0,0.0,0.0,Other,15000.0,Lost
99140042503,0.0,70.0,0.0,0.0,0.0,Online Games,0.0,Lost
99140042504,0.0,28.0,0.0,0.0,0.0,Other,0.0,Lost
99140042505,0.0,371.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140042506,21.0,21.0,1.0,0.0,49.0,Financial & Insurance Services,35000.0,Won
99140042507,453.0,0.0,0.0,0.0,0.0,Travel / Hospitality,60000.0,Lost
99140042508,38.0,28.0,27.0,1.0,0.0,Travel / Hospitality,60000.0,Won
99140042510,0.0,300.0,0.0,0.0,0.0,Financial & Insurance Services,22000.0,Lost
99140042511,0.0,370.0,0.0,0.0,0.0,Other,0.0,Lost
99140042512,0.0,55.0,0.0,306.0,0.0,Retail,0.0,Lost
99140042513,0.0,218.0,148.0,0.0,0.0,Biotechnology,0.0,Lost
99140042514,0.0,7.0,293.0,0.0,0.0,Retail,0.0,Lost
99140042515,0.0,13.0,0.0,0.0,0.0,Other,0.0,Lost
99140042517,0.0,0.0,341.0,0.0,0.0,Retail,0.0,Lost
99140042520,0.0,0.0,0.0,0.0,0.0,Apparel,6000.0,Won
99140042521,0.0,96.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140042522,0.0,78.0,0.0,166.0,0.0,Media & Publishing,0.0,Lost
99140042523,0.0,62.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042524,0.0,9.0,8.0,0.0,418.0,Online Services,0.0,Lost
99140042525,0.0,0.0,0.0,0.0,0.0,Education,2000.0,Won
99140042526,0.0,0.0,0.0,0.0,2.0,Agency,0.0,Won
99140042527,172.0,0.0,0.0,0.0,0.0,Agency,0.0,Lost
99140042528,283.0,0.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140042529,0.0,232.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042530,0.0,284.0,0.0,0.0,0.0,Media & Publishing,45000.0,Lost
99140042531,0.0,216.0,0.0,0.0,0.0,Automotive,0.0,Lost
99140042532,283.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140042533,284.0,0.0,0.0,0.0,0.0,Technology,30000.0,Lost
99140042534,0.0,322.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140042535,0.0,152.0,0.0,0.0,0.0,Education,9000.0,Lost
99140042537,0.0,523.0,0.0,0.0,0.0,Media & Publishing,60000.0,Lost
99140042538,0.0,284.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042539,0.0,9.0,82.0,0.0,0.0,Online Services,0.0,Lost
99140042540,0.0,358.0,0.0,0.0,0.0,Other,0.0,Lost
99140042541,0.0,194.0,0.0,0.0,0.0,Retail,36000.0,Lost
99140042542,0.0,0.0,173.0,0.0,0.0,Retail,0.0,Lost
99140042543,0.0,172.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140042544,0.0,172.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042545,0.0,172.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140042546,0.0,49.0,125.0,0.0,0.0,Beauty & Fitness,0.0,Lost
99140042547,0.0,173.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140042548,0.0,52.0,120.0,0.0,0.0,Apparel,0.0,Lost
99140042549,360.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140042550,0.0,12.0,0.0,0.0,0.0,Media & Publishing,15000.0,Lost
99140042551,0.0,7.0,13.0,60.0,9.0,Retail,0.0,Won
99140042552,0.0,357.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140042553,0.0,455.0,0.0,0.0,0.0,Other,0.0,Lost
